2243,0,0,0,0,0,0,0,0,0
2244,0,0,0,1,0,0,0,0,1
2245,0,0,0,0,0,0,0,0,0
2246,0,0,0,1,0,0,0,0,0
2247,0,0,0,0,1,0,0,1,0
2248,0,0,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0,0
2250,0,1,1,0,0,1,0,0,1
2251,0,0,0,1,0,0,0,0,0
2252,0,0,0,1,0,0,0,1,0
2253,0,0,0,0,1,0,0,0,0
2254,0,1,0,0,0,0,0,0,0
2255,0,0,0,1,0,0,0,0,0
2256,0,0,0,0,1,0,0,1,0
2257,0,0,0,0,0,0,0,0,0
2258,0,0,0,0,0,0,0,0,1
2259,0,0,0,0,0,0,0,0,0
2260,0,0,0,0,0,0,0,0,0
2261,0,0,0,0,0,0,0,0,0
2262,0,0,0,1,0,0,0,0,0
2263,0,0,0,1,0,0,0,0,0
2264,0,0,0,0,0,0,0,0,0
2265,0,1,1,0,1,0,0,0,0
2266,0,0,0,0,0,0,0,1,0
2267,0,0,0,0,0,0,0,0,0
2268,0,0,0,0,0,0,0,1,0
2269,0,0,0,0,0,0,0,0,0
2270,0,0,0,0,0,0,0,0,0
2271,0,0,0,0,0,0,0,0,0
2272,0,0,0,0,0,0,0,0,0
2273,0,0,0,0,0,0,0,0,0
2274,0,0,0,1,0,0,0,0,0
2275,0,0,0,0,0,0,0,0,0
2276,0,0,0,0,0,0,0,1,0
2277,0,0,0,0,0,0,0,0,0
2278,0,0,0,0,1,0,0,0,0
2279,0,0,0,0,0,0,0,0,0
2280,0,1,0,0,0,0,0,0,0
2281,0,0,0,0,0,0,0,0,0
2282,0,0,0,1,0,0,0,0,0
2283,0,0,0,0,0,0,0,0,0
2284,0,0,0,1,1,0,0,0,0
2285,0,0,0,0,0,0,0,0,0
2286,0,0,0,0,1,0,0,1,0
2287,0,0,0,0,0,0,0,0,0
2288,0,0,1,0,0,0,0,1,0
2289,0,0,0,1,0,0,0,0,0
2290,0,1,1,0,0,0,0,0,0
2291,0,0,1,0,0,0,0,1,1
2292,0,0,0,1,0,0,0,0,0
2293,0,0,0,0,0,0,1,0,0
2294,0,0,1,0,0,0,0,0,0
2295,0,0,0,0,0,0,0,0,0
2296,0,1,1,0,0,1,0,0,0
2297,0,0,1,1,1,0,0,0,0
2298,0,0,0,0,0,0,0,1,0
2299,0,0,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0,0,0
2301,0,0,0,1,0,0,0,0,0
2302,0,1,0,0,0,0,0,0,0
2303,0,1,1,0,0,0,0,0,0
2304,0,0,0,0,1,0,0,0,0
2305,0,0,0,0,1,0,0,0,0
2306,0,0,0,0,0,0,0,1,0
2307,0,0,0,0,0,0,0,0,0
2308,0,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,1
2310,0,1,1,1,0,0,0,0,0
2311,0,0,0,0,0,0,0,0,0
2312,0,0,0,0,0,0,0,0,0
2313,0,0,0,0,1,0,0,0,0
2314,0,0,0,0,0,0,1,0,0
2315,0,0,0,0,0,0,0,0,0
2316,0,0,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0,0,0
2318,0,0,0,0,0,0,0,0,0
2319,0,0,0,0,0,0,0,0,0
2320,0,0,0,0,0,0,0,0,0
2321,0,0,0,0,0,0,0,0,0
2322,0,0,0,1,0,0,0,0,0
2323,0,0,0,1,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0,0,0
2326,0,0,0,1,0,0,0,0,0
2327,0,0,0,0,0,0,0,0,0
2328,0,0,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,0,0,0
2330,0,1,0,0,0,0,0,0,0
2331,0,0,1,0,0,0,0,1,0
2332,0,0,0,0,0,0,1,0,0
2333,0,0,0,0,0,0,0,0,0
2334,0,0,0,0,0,0,0,0,0
2335,0,0,0,0,0,1,0,0,0
2336,0,0,0,0,0,0,0,0,0
2337,0,0,0,1,0,0,0,0,0
2338,0,0,0,0,0,0,0,0,0
2339,0,0,0,0,0,0,0,0,0
2340,0,0,0,0,0,0,0,0,0
2341,0,0,0,0,0,0,0,0,0
2342,0,0,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0,0,0
2344,0,0,0,0,1,0,0,0,0
2345,0,0,0,0,0,0,0,0,0
2346,0,0,0,0,0,0,0,0,0
2347,0,0,0,0,0,0,0,0,0
2348,0,0,0,1,0,0,0,0,0
2349,0,0,0,0,0,0,0,0,0
