2218,1,1,1,1,1,1,1,1,1
2219,1,1,1,1,1,1,1,1,1
2220,1,1,1,1,3,1,3,1,1
2221,1,1,1,1,1,1,1,1,1
2222,1,2,1,1,1,1,1,1,1
2223,1,1,1,1,1,1,1,1,1
2224,1,1,1,1,1,1,1,1,1
2225,1,1,1,1,1,1,1,1,1
2226,1,1,1,1,1,1,1,1,1
2227,1,2,1,1,1,1,1,1,1
2228,1,1,3,1,3,1,1,1,1
2229,1,1,1,1,1,1,1,1,1
2230,3,3,3,1,1,1,1,3,1
2231,3,1,1,1,3,1,1,1,1
2232,1,1,1,3,1,1,1,3,1
2233,1,2,2,2,1,1,1,1,1
2234,1,1,1,1,1,1,1,1,1
2235,1,1,1,1,1,1,1,1,1
2236,1,1,1,3,1,1,1,1,1
2237,1,1,1,1,1,1,1,1,1
2238,1,3,3,1,1,1,1,1,1
2239,1,1,1,1,1,1,1,1,1
2240,1,3,1,1,3,1,1,1,1
2241,3,1,1,1,1,1,1,1,1
2242,1,1,1,1,3,3,1,3,1
2243,1,1,1,1,1,1,1,1,1
2244,1,1,1,3,1,1,1,1,3
2245,1,1,1,1,1,1,1,1,1
2246,1,1,1,1,1,1,1,1,1
2247,1,1,1,1,3,1,1,3,1
2248,1,1,1,1,1,1,1,1,1
2249,1,1,1,1,1,1,1,1,1
2250,1,3,3,1,1,3,1,1,3
2251,1,1,1,2,1,1,1,1,1
2252,1,1,1,3,1,1,1,3,1
2253,1,1,1,1,3,1,1,1,1
2254,1,2,1,1,1,1,1,1,1
2255,1,1,1,1,1,1,1,1,1
2256,1,1,1,1,3,1,1,3,1
2257,1,1,1,1,1,1,1,1,1
2258,1,1,1,1,1,1,1,1,1
2259,1,1,1,1,1,1,1,1,1
2260,1,1,1,1,1,1,1,1,1
2261,1,1,1,1,1,1,1,1,1
2262,1,1,1,1,1,1,1,1,1
2263,1,1,1,3,1,1,1,1,1
2264,1,1,1,1,1,1,1,1,1
2265,1,3,3,1,3,1,1,1,1
2266,1,1,1,1,1,1,1,3,1
2267,1,1,1,1,1,1,1,1,1
2268,1,1,1,1,1,1,1,3,1
2269,1,1,1,1,1,1,1,1,1
2270,1,1,1,1,1,1,1,1,1
2271,1,1,1,1,1,1,1,1,1
2272,1,1,1,1,1,1,1,1,1
2273,1,1,1,1,1,1,1,1,1
2274,1,1,1,3,1,1,1,1,1
2275,1,1,1,1,1,1,1,1,1
2276,1,1,1,1,1,1,1,3,1
2277,1,1,1,1,1,1,1,1,1
2278,1,1,1,1,3,1,1,1,1
2279,1,1,1,1,1,1,1,1,1
2280,1,2,1,1,1,1,1,1,1
2281,1,1,1,1,1,1,1,1,1
2282,1,1,1,3,1,1,1,1,1
2283,1,1,1,1,1,1,1,1,1
2284,1,1,1,2,2,1,1,1,1
2285,1,1,1,1,1,1,1,1,1
2286,1,1,1,1,3,1,1,3,1
2287,1,1,1,1,1,1,1,1,1
2288,1,1,3,1,1,1,1,3,1
2289,1,1,1,3,1,1,1,1,1
2290,1,2,2,1,1,1,1,1,1
2291,1,1,2,1,1,1,1,2,2
2292,1,1,1,3,1,1,1,1,1
2293,1,1,1,1,1,1,3,1,1
2294,1,1,2,1,1,1,1,1,1
2295,1,1,1,1,1,1,1,1,1
2296,1,3,3,1,1,3,1,1,1
2297,1,1,3,3,3,1,1,1,1
2298,1,1,1,1,1,1,1,2,1
2299,1,1,1,1,1,1,1,1,1
2300,1,1,1,1,1,1,1,1,1
2301,1,1,1,3,1,1,1,1,1
2302,1,2,1,1,1,1,1,1,1
2303,1,2,2,1,1,1,1,1,1
2304,1,1,1,1,3,1,1,1,1
2305,1,1,1,1,2,1,1,1,1
2306,1,1,1,1,1,1,1,3,1
2307,1,1,1,1,1,1,1,1,1
2308,1,1,1,1,1,1,1,1,1
2309,1,1,1,1,1,1,1,1,1
2310,1,2,2,2,1,1,1,1,1
2311,1,1,1,1,1,1,1,1,1
2312,1,1,1,1,1,1,1,1,1
2313,1,1,1,1,3,1,1,1,1
2314,1,1,1,1,1,1,3,1,1
2315,1,1,1,1,1,1,1,1,1
2316,1,1,1,1,1,1,1,1,1
2317,1,1,1,1,1,1,1,1,1
2318,1,1,1,1,1,1,1,1,1
2319,1,1,1,1,1,1,1,1,1
2320,1,1,1,1,1,1,1,1,1
2321,1,1,1,1,1,1,1,1,1
2322,1,1,1,2,1,1,1,1,1
2323,1,1,1,2,1,1,1,1,1
2324,1,1,1,1,1,1,1,1,1
2325,1,1,1,1,1,1,1,1,1
2326,1,1,1,3,1,1,1,1,1
2327,1,1,1,1,1,1,1,1,1
2328,1,1,1,1,1,1,1,1,1
2329,1,1,1,1,1,1,1,1,1
2330,1,2,1,1,1,1,1,1,1
2331,1,1,2,1,1,1,1,2,1
2332,1,1,1,1,1,1,3,1,1
2333,1,1,1,1,1,1,1,1,1
2334,1,1,1,1,1,1,1,1,1
2335,1,1,1,1,1,2,1,1,1
2336,1,1,1,1,1,1,1,1,1
2337,1,1,1,2,1,1,1,1,1
2338,1,1,1,1,1,1,1,1,1
2339,1,1,1,1,1,1,1,1,1
2340,1,1,1,1,1,1,1,1,1
2341,1,1,1,1,1,1,1,1,1
2342,1,1,1,1,1,1,1,1,1
2343,1,1,1,1,1,1,1,1,1
2344,1,1,1,1,3,1,1,1,1
2345,1,1,1,1,1,1,1,1,1
2346,1,1,1,1,1,1,1,1,1
2347,1,1,1,1,1,1,1,1,1
2348,1,1,1,3,1,1,1,1,1
2349,1,1,1,1,1,1,1,1,1
